fname,date,group_number,lat_max,lat_mean,lat_min,long_max,long_mean,long_min,area,nspots,ncores,nspots_with_cores,tilt,complexity,B0,L0
201109170714_213,2011-09-17 07:14:00,213,17.770096931825954,16.667197919736548,15.492340501345133,54.76942579317151,50.510774367092345,46.753238372480354,46.27050863624486,4,2,2,14.356023518039589,179,7.2,71.4
201109170714_219,2011-09-17 07:14:00,219,24.350836193545913,24.06854521375783,23.66087481737586,94.03204740226968,93.6869453908606,93.3204758626172,9.838087925411052,1,0,0,-43.51466473821274,57,7.2,71.4
201109170714_200,2011-09-17 07:14:00,200,25.804866986880786,23.060393343324108,21.13408456544548,130.18982058662135,127.6937276522344,113.2348749288543,470.9452049862856,4,1,1,10.511129814547884,251,7.2,71.4
201109170714_220,2011-09-17 07:14:00,220,17.222092049173234,16.929565869039227,16.637471002925267,79.65513971136214,79.37888810490388,79.07413186892414,8.56331286820439,1,0,0,-39.086404041823336,69,7.2,71.4
201109170714_211,2011-09-17 07:14:00,211,24.791456900027004,21.902623715077613,19.28170082234936,61.35128352944112,57.14500588458317,52.24268009980814,407.1396662789237,15,7,3,5.193785043878492,250,7.2,71.4
201109170714_218,2011-09-17 07:14:00,218,14.207104579542431,13.954344650765474,13.66962060405303,57.7672140939745,57.52248296082251,57.24852007667568,8.760757219788816,1,0,0,-10.63389686313999,73,7.2,71.4
201109170714_212,2011-09-17 07:14:00,212,28.379100474985446,26.592354262661328,23.584999532428398,44.5240457548727,40.43357466730764,38.21230515285917,242.27109844582944,9,3,1,37.57635798476678,192,7.2,71.4
201109170714_204,2011-09-17 07:14:00,204,-15.949503466181795,-16.421201318078257,-17.879954433518638,107.03602984842192,106.15728790365343,103.07870928892456,10.697353409000948,2,0,0,-28.98965006556434,48,7.2,71.4
201109170714_217,2011-09-17 07:14:00,217,-17.944047805449113,-19.95818818817748,-21.377612869467434,69.24993082261956,62.508336815922746,59.22884561894833,111.22654494684464,9,5,4,9.17273184640447,186,7.2,71.4
201109170714_206,2011-09-17 07:14:00,206,10.589727359585783,10.276878359572148,9.96264041147,79.41740020819486,79.04613632652375,78.31605487770369,15.048538114770682,2,2,1,-1.91525683058944,76,7.2,71.4
201109180708_218,2011-09-18 07:08:00,218,15.592596238430072,14.131884148938296,13.489258823278925,59.012717628468074,58.2084077529931,55.832704563198305,38.08622809330002,2,1,1,27.54228144764469,63,7.2,58.2
201109180708_212,2011-09-18 07:08:00,212,28.161595048374647,26.542857333039,23.924822466875877,43.88748104903942,39.88720613747225,38.69657614577568,155.0013290057083,6,5,2,30.50872864349244,143,7.2,58.2
201109180708_213,2011-09-18 07:08:00,213,18.82403135170453,18.59505002977178,18.414067502965565,53.34836323204564,53.11163999450473,52.87744017537527,6.681033992769197,1,0,0,-10.455100844147161,68,7.2,58.2
201109180708_219,2011-09-18 07:08:00,219,25.389233086272025,24.54612755566326,22.96351010310439,96.60668138926918,94.58964754740946,90.82295510147526,147.46897749084698,4,2,2,-3.1547301671366896,99,7.2,58.2
201109180708_211,2011-09-18 07:08:00,211,24.54516287711565,22.17213538933364,19.392909710600648,61.762162709965274,57.00691322300617,53.72126685677488,433.35409943561433,8,8,5,10.10173848202089,205,7.2,58.2
201109180708_217,2011-09-18 07:08:00,217,-17.685713944909338,-19.83970492150923,-22.045733799407,67.09007154003946,61.937153475135354,58.613951843008024,137.2261555677614,8,3,3,0.6769041446419927,155,7.2,58.2
201109190435_218,2011-09-19 04:35:00,218,14.060696419410188,13.76334022326457,13.43247052881886,59.756941294840715,59.3147615538066,58.90914588390072,19.735084427325845,1,1,1,-5.779566242637188,45,7.1,46.4
201109190435_212,2011-09-19 04:35:00,212,28.165684742472692,26.406417491380854,23.84201441675741,44.09384727959507,39.732472737029376,38.05573796505274,131.28955006674724,11,5,3,34.13968964556493,169,7.1,46.4
201109190435_211,2011-09-19 04:35:00,211,24.94832703167993,22.245718286488966,19.216025483208533,62.15912702590157,56.969656561392966,53.00450322563219,573.9337678290652,14,10,6,6.7268990049112,242,7.1,46.4
201109190435_219,2011-09-19 04:35:00,219,25.457367682068767,24.41520704534256,23.299960134025675,96.96440908124256,94.95255740658888,90.2696771018326,164.92506729827144,6,3,2,-13.062498602993374,100,7.1,46.4
201109190435_223,2011-09-19 04:35:00,223,12.690780750919131,12.594646229470973,12.496222763988595,358.94644996052216,358.83753723404305,358.70347334424895,2.117420520680032,1,0,0,-26.565051177077994,19,7.1,46.4
201109190435_213,2011-09-19 04:35:00,213,18.930762811875827,17.34137698536623,16.124409459092938,53.32213149142513,53.108084878157555,52.89211516017961,4.81698855040725,2,0,0,-78.75781969721449,54,7.1,46.4
201109190435_222,2011-09-19 04:35:00,222,13.651499461307877,13.522503324432945,13.381908796979005,37.099001798759524,36.97510520773972,36.8225491817209,2.938995071866497,1,0,0,-11.768288932020647,19,7.1,46.4
201109190435_217,2011-09-19 04:35:00,217,-17.903760324003446,-19.729736389229934,-22.148837862955407,67.44457972767958,62.58331048515704,58.78181782128067,153.28008747997802,13,5,5,5.040319026825144,188,7.1,46.4
201109200534_218,2011-09-20 05:34:00,218,15.504568984262487,14.451827322986007,13.42473999347149,60.572558582799,58.39244297976862,56.0564943373114,36.516333294623905,3,3,3,18.186236076984905,62,7.1,32.7
201109200534_212,2011-09-20 05:34:00,212,28.75124586789813,26.52357793072061,23.0196205190117,46.363319522873724,38.76365281255404,36.17979003670092,93.63356152067404,14,2,1,10.683845105892457,226,7.1,32.7
201109200534_217,2011-09-20 05:34:00,217,-17.193604688940578,-19.57437964290779,-22.30837462098617,66.09810352435478,62.46064414624165,59.06211606605086,166.60915858333237,13,10,4,1.8705196973183733,206,7.1,32.7
201109200534_211,2011-09-20 05:34:00,211,25.827070959734375,22.413461796708226,19.36451320459496,62.80862385173682,57.34935038607008,52.112567046184,704.2244377587879,25,17,7,-0.4006842210510704,235,7.1,32.7
201109210425_211,2011-09-21 04:25:00,211,25.68513517577157,22.71231127175121,19.655511304934983,63.55140459310741,57.52601279498532,51.79729712069444,675.2437664698705,15,14,8,-9.283084779003893,213,7.1,20.1
201109210425_212,2011-09-21 04:25:00,212,28.565192594662207,25.532091355564646,24.36799198561221,41.107967986900746,38.60108220766326,35.99294681518096,37.977900981097434,7,1,1,-1.2046894859165675,152,7.1,20.1
201109210425_224,2011-09-21 04:25:00,224,26.52868995435544,26.35930698638907,26.192671977136,355.18785743948166,354.98799123539635,354.78686268534034,4.9079212863818835,1,0,0,-5.5936034491122495,63,7.1,20.1
201109210425_225,2011-09-21 04:25:00,225,-15.399302678164842,-15.657129380826301,-15.933332244010112,348.5929071717888,348.3712043838587,348.15350033207085,8.860805324218113,1,0,0,16.077737194566364,56,7.1,20.1
201109210425_217,2011-09-21 04:25:00,217,-18.738897712380627,-20.078388082218,-21.05625428242463,65.19487081618988,63.48224699783396,60.42093427899926,65.82027588820901,6,2,1,17.788608580731214,94,7.1,20.1
201109210425_221,2011-09-21 04:25:00,221,23.65713205707298,19.874585610493032,17.122240341617573,333.780223145535,328.38880007113283,323.3002610398213,250.97776784289718,15,11,6,-27.725210596920785,243,7.1,20.1
201109210425_218,2011-09-21 04:25:00,218,15.838408866527278,14.992318737661545,13.218236651549175,61.00717666234746,57.58778076447371,55.96833963362589,5.943386453994554,2,0,0,27.064736736061157,74,7.1,20.1
201109220422_217,2011-09-22 04:22:00,217,-19.54602885856673,-20.457687997888524,-21.06254861378208,64.91766081146113,63.46340163205412,61.78135261221132,16.582026703749545,3,0,0,36.092413507232024,52,7.1,6.9
201109220422_225,2011-09-22 04:22:00,225,-15.65393734011834,-15.860888256772053,-16.197273654802988,350.31142719395416,350.0348662182035,349.7483809559468,7.959461450912688,2,1,1,-20.475645767408324,76,7.1,6.9
201109220422_221,2011-09-22 04:22:00,221,22.896886373876647,19.73320872343432,17.363212583684152,334.0128837788792,328.3416690361123,322.4679419239194,182.0653273376321,11,7,5,-19.582464411795502,242,7.1,6.9
201109220422_212,2011-09-22 04:22:00,212,27.545569511564818,26.191658003244363,24.912644822642132,42.1337096215532,39.01772511636647,36.94505111462532,26.240976522435762,4,1,1,11.966701570309725,87,7.1,6.9
201109220422_211,2011-09-22 04:22:00,211,25.55358266646924,22.79656014028385,18.63032486853811,65.0714768436999,57.811464476679056,51.216675130440606,580.0381684974334,34,11,7,-6.617507036435075,278,7.1,6.9
201109220422_226,2011-09-22 04:22:00,226,12.171354631444487,11.913580445529757,11.679013986995376,30.185775777935877,30.00386541186317,29.821456825171214,6.266388804403107,1,0,0,-28.27546107440234,51,7.1,6.9
201109230458_212,2011-09-23 04:58:00,212,26.238141744147054,25.505053564167447,24.87837221964666,43.87496155704463,41.1274609123312,38.83386698900392,7.916348208224725,2,0,0,-29.68476905914123,37,7.0,353.4
201109230458_225,2011-09-23 04:58:00,225,-15.598313242491127,-15.73465724123847,-15.887585299579921,351.2080453466612,351.1332716204257,351.0677704006762,2.3913076947273586,1,0,0,-1.2854266011522559e-15,14,7.0,353.4
201109240423_212,2011-09-24 04:23:00,212,27.351457231228803,23.903085265885505,22.188898128609623,39.686505769179355,38.917121535090935,37.67097405675463,6.774957873240626,2,0,0,60.03976206033931,196,7.0,340.5
201109240423_228,2011-09-24 04:23:00,228,16.794136022610218,12.934430411752668,9.776705284416805,287.34418866854304,280.92630245198706,271.628487385501,1616.3999416696186,8,11,4,38.89143560257581,284,7.0,340.5
201109240423_230,2011-09-24 04:23:00,230,13.062663621028047,12.983243370660446,12.882736673653753,328.9649337196504,328.8494224606474,328.7744327023668,1.6733791689121835,1,0,0,7.765166018425332,19,7.0,340.5
201109240423_229,2011-09-24 04:23:00,229,-26.440676941201282,-27.850706114547787,-28.611893813401128,36.263327242194975,35.53641575760429,34.77947227495406,25.178807643115,2,1,1,-56.01130716952122,38,7.0,340.5
201109240423_227,2011-09-24 04:23:00,227,13.927600426123085,13.575321411507096,13.063108527822097,290.5244645914641,290.0199759861924,289.43642427916575,15.08035469088549,2,0,0,-39.13863072486914,82,7.0,340.5
201109240423_231,2011-09-24 04:23:00,231,12.865423932604413,12.419092576315384,12.018534565416179,308.326100625347,307.4963720683536,306.55907367948487,12.23495975955091,2,1,1,-20.1927869615037,41,7.0,340.5
201109240423_221,2011-09-24 04:23:00,221,22.892451278481442,19.149058930432407,12.657326607398884,333.21738273678613,326.19504865528353,320.2548743616312,218.43713816427564,29,2,2,-16.941275905298028,284,7.0,340.5
201109250751_227,2011-09-25 07:51:00,227,14.290970146059475,13.787460333473652,13.379969566086139,290.51433819459623,290.27857102520767,290.0468344613033,6.074617819063116,2,0,0,-64.8545193709007,69,7.0,325.4
201109250751_228,2011-09-25 07:51:00,228,16.753174892090634,13.044369425800973,9.812605327809461,287.3058139378864,281.000349711963,272.07534820303783,1504.8656493592468,6,14,4,26.63156617451118,284,7.0,325.4
201109250751_231,2011-09-25 07:51:00,231,13.20959945741101,12.502760800630435,11.959055407885385,310.09511590923205,309.0233979126157,307.01869265000056,29.671662384937143,4,3,3,-4.370776938477524,80,7.0,325.4
201109260624_231,2011-09-26 06:24:00,231,13.016140588091998,12.243019070127403,11.311451116483813,311.3160440767967,309.0811022647357,306.5373855094062,103.46826247144405,5,2,2,-4.154309458415359,86,6.9,313.0
201109270437_232,2011-09-27 04:37:00,232,13.157613183629207,12.16958319290544,11.108443078268976,248.9765404566096,247.79312016882804,246.466590567258,164.7913603326161,1,2,1,-22.539526388988136,78,6.9,300.8
201109270437_221,2011-09-27 04:37:00,221,24.39403235105459,19.978702606423205,17.355435071547678,335.1293555405473,327.6457519049532,325.3250599627797,66.33310812282822,6,3,3,-54.02628609017988,284,6.9,300.8
201109270437_231,2011-09-27 04:37:00,231,12.588855882012508,12.164243697197573,11.662606109405479,311.3921782822888,309.70798329237056,307.0091493764149,35.20064755075725,2,2,2,-5.013163551113191,66,6.9,300.8
201109270437_234,2011-09-27 04:37:00,234,13.302929894553671,12.778197473476359,12.293938811980016,319.3056082849298,318.1326518781013,317.15238758752065,12.074132585289965,2,0,0,15.312749422690015,47,6.9,300.8
201109280555_232,2011-09-28 05:55:00,232,13.633813417043106,12.435884965530555,11.372400087584207,249.05413468027348,247.98079569117454,243.99414839817825,147.8422995128164,2,2,1,9.369412826211393,90,6.9,286.9
201109280555_221,2011-09-28 05:55:00,221,27.004282037449048,20.399899766206946,17.18663486801767,331.064187613484,327.71114608847495,325.5934309237067,68.74361774369666,7,1,1,-71.88147366325516,284,6.9,286.9
201109280555_233,2011-09-28 05:55:00,233,14.315017834498827,13.556799781412742,12.834444140579725,230.1333509412537,229.3711829251641,228.67093722671245,80.19337170796074,1,1,1,-17.400006074370886,50,6.9,286.9
201109280555_231,2011-09-28 05:55:00,231,13.862299052056336,13.106317808619727,12.319593058557427,310.9262087633224,308.91966277650687,305.9663425836103,28.556988672427483,8,1,1,3.52892254634517,73,6.9,286.9
201109290442_233,2011-09-29 04:42:00,233,14.169494259232,13.47842405382243,12.810549366910765,230.0063884152289,229.3229659768644,228.61452872325185,65.07843068290123,1,1,1,4.70151364208358,54,6.8,274.4
201109290442_232,2011-09-29 04:42:00,232,14.758039707814893,12.173479517715554,10.590281130720422,250.56246654268813,248.41509949449352,237.67377657521484,213.54066557963384,9,1,1,5.48860537100281,277,6.8,274.4
201109290442_221,2011-09-29 04:42:00,221,26.17727284794211,18.231350980097943,17.010604797194237,327.1623634174332,326.32782261735395,325.7172252586067,37.12610494668332,2,1,1,74.53590287104409,284,6.8,274.4
201109290442_236,2011-09-29 04:42:00,236,29.248543064655625,29.078195178469237,28.88618833325341,326.69460208956457,326.2287591257741,325.79037197835703,11.26662852086411,1,0,0,-8.055476093012269,41,6.8,274.4
201109290442_231,2011-09-29 04:42:00,231,14.168835639060216,13.812650113937918,13.36349978214993,308.79381260100104,307.52067609170933,305.09068019918965,37.39581488790173,3,1,1,-0.7220372875549058,68,6.8,274.4
201110010524_238,2011-10-01 05:24:00,238,23.0578882085497,22.93053200887259,22.78814935656764,298.3850885560496,298.0879069784369,297.8084650780115,5.1690098337700325,1,0,0,-14.077337797988069,37,6.7,247.6
201110010524_239,2011-10-01 05:24:00,239,-23.632720507769807,-23.71755098160336,-23.841400719789704,235.46490041224112,235.3366694142424,235.21157852575783,2.6061202804625303,1,0,0,5.042451069170913,23,6.7,247.6
201110010524_233,2011-10-01 05:24:00,233,14.365021773713579,13.81035113475165,13.240859450943557,229.9853765931245,229.39202288162525,228.8281719687349,50.58774486583476,1,1,1,-4.993345391990276,87,6.7,247.6
201110010524_232,2011-10-01 05:24:00,232,14.02352730506149,11.349064938445945,9.347852184456524,251.5742560309685,249.5517541513907,245.93468429950082,343.53105788680574,11,3,1,6.019376141464312,185,6.7,247.6
201110010524_237,2011-10-01 05:24:00,237,16.82308601772744,16.090471064867597,14.368312794307418,196.2722123227041,194.689142486746,193.7320284833348,30.101320382899427,2,2,1,70.37107690799743,48,6.7,247.6
201110010524_235,2011-10-01 05:24:00,235,14.243276064108718,13.44430651237344,12.72853651235734,206.08374114570103,204.8107311512616,203.59306847275246,33.53947549156625,3,2,2,38.765576622716274,61,6.7,247.6
201110030404_233,2011-10-03 04:04:00,233,14.835322023324174,14.200179774006095,13.626734242804732,230.3305766864598,229.72993032382743,229.12595721481648,50.19977712341482,1,1,1,-7.595340895238674,62,6.6,221.9
201110030404_232,2011-10-03 04:04:00,232,12.857576093437974,11.552296312538333,9.72041787011186,251.60844745308862,250.20877178677767,247.19631168699814,254.72344393366703,3,1,1,-0.727059844594688,115,6.6,221.9
201110030404_241,2011-10-03 04:04:00,241,-33.72814688266484,-33.95129854814765,-34.20212881118963,197.24670458088585,194.8626472299688,193.80940428615662,12.045799202921655,2,0,0,3.113074344459735,33,6.6,221.9
201110030404_240,2011-10-03 04:04:00,240,-26.18887288456184,-26.50492914400285,-26.768968305615505,179.62445637512081,179.38480687511608,179.19965297665192,7.788890840933992,1,0,0,39.024845677483285,38,6.6,221.9
201110030404_237,2011-10-03 04:04:00,237,16.959613954847956,15.573406206749215,14.62814379778628,195.60946026483143,195.02477682438152,194.21199974886463,6.1841341836358925,2,0,0,70.00265872049903,51,6.6,221.9
201110030404_235,2011-10-03 04:04:00,235,14.03871551325688,13.70664087650936,13.40095444887469,205.41701090549918,205.08906681433632,204.71768520162388,15.331953396252912,1,1,1,-19.556544905631085,69,6.6,221.9
201110040453_243,2011-10-04 04:53:00,243,11.203876854242566,11.111613102886565,10.972370245429463,241.99731924058887,241.7855841965052,241.60931627124168,3.6550691558287567,1,0,0,-3.5596915270398632,34,6.6,208.3
201110040453_237,2011-10-04 04:53:00,237,16.438614372862062,15.848936217327578,15.23378279860624,195.456818290658,194.93512601670548,194.41564279128846,17.06146293198713,3,0,0,51.91959206004038,72,6.6,208.3
201110040453_242,2011-10-04 04:53:00,242,24.83457955967039,23.215837611748746,21.82374566572598,157.5887663949693,156.08287730949985,154.01560427726818,229.88076580183258,2,2,2,18.402047058084122,94,6.6,208.3
201110040453_235,2011-10-04 04:53:00,235,15.299290196948178,13.687070656161245,13.107223646943787,205.43478239120682,205.1055534992616,204.8130987314592,14.72331182899264,2,1,1,66.67675699105125,47,6.6,208.3
201110040453_233,2011-10-04 04:53:00,233,14.620982084856482,14.114676118936124,13.618236079589618,230.9387157470066,230.3919742515776,229.83938696360943,38.32895770107957,1,1,1,3.428349429724001,64,6.6,208.3
201110040453_232,2011-10-04 04:53:00,232,12.672615955773699,11.204503947841854,9.756954629179996,251.9059716279757,250.2661493432641,246.6337990673874,321.87762143314626,3,1,1,-0.521072644525796,124,6.6,208.3
201110040453_241,2011-10-04 04:53:00,241,-32.364394333952696,-33.26553007871975,-34.098799391628994,198.341898048002,194.39216417241832,191.09438217786538,87.98661876524473,4,2,2,6.5514238991471085,85,6.6,208.3
201110040453_244,2011-10-04 04:53:00,244,-11.112707425424675,-12.18841294765099,-13.828361859704057,178.75591808696083,177.3605067381527,174.03774606949818,89.39875056800557,4,1,1,-2.4356998297576142,75,6.6,208.3
201110050448_241,2011-10-05 04:48:00,241,-32.987675366917145,-33.44552082590576,-34.03289647043999,198.7453343653117,195.63120062660863,190.3175102409272,48.11705662619194,3,2,2,1.491697284786094,115,6.5,195.1
201110050448_233,2011-10-05 04:48:00,233,14.677285121327868,14.308204530721822,13.873324418576967,231.35361935487603,230.91104588010572,230.4766911597269,23.92663036426763,1,1,1,-13.352096374920642,53,6.5,195.1
201110050448_242,2011-10-05 04:48:00,242,24.95153465207461,23.325184191160695,21.964518869392762,157.27463259167308,155.71200053272653,149.95840452750411,245.8344630873479,3,2,2,23.78121412965109,119,6.5,195.1
201110050448_232,2011-10-05 04:48:00,232,12.676482793462686,11.314247005995965,8.627899561429153,252.0551793828982,250.45965570861432,248.7940703860038,301.77010698375096,2,1,1,12.222265753665994,139,6.5,195.1
201110050448_244,2011-10-05 04:48:00,244,-10.653226390848808,-11.754901621034955,-13.336680367204533,179.90594847594312,178.33613908922808,173.31906070866023,136.06081773700186,4,1,1,-7.910406293229675,134,6.5,195.1
201110060445_233,2011-10-06 04:45:00,233,14.215085417266163,13.863887402854516,13.203035010015082,231.48711558608798,230.94266118924503,230.14440909723027,12.550664610851946,2,0,0,-55.61303185285645,56,6.5,182.0
201110060445_245,2011-10-06 04:45:00,245,24.737662487478804,23.145100453681987,21.637308484314328,124.4273092593088,122.66305359787235,120.84339393554964,377.898498982256,1,1,1,-32.51642738646287,82,6.5,182.0
201110060445_240,2011-10-06 04:45:00,240,-26.4765803533385,-26.6895561457023,-26.952793147805025,178.12894618610454,177.90883589456269,177.677788360206,7.411607376749707,1,0,0,11.81350375642957,36,6.5,182.0
201110060445_241,2011-10-06 04:45:00,241,-33.31810872245357,-33.75168571511223,-34.14439725247196,198.27109232608532,197.8021557015637,197.26727640311864,25.35888264425138,1,1,1,-0.4118032242379275,46,6.5,182.0
201110060445_242,2011-10-06 04:45:00,242,24.63149201491365,23.25776913817675,22.036247506207207,157.09902863228157,155.74972426731284,153.7463753232249,195.13782683099998,3,2,1,9.552832493722338,95,6.5,182.0
201110060445_244,2011-10-06 04:45:00,244,-10.572989074835514,-11.410299162368734,-12.248397517489133,180.6810067516281,179.7214253866889,178.54770249182653,109.62684551705576,1,1,1,-4.370206180734858,104,6.5,182.0
201110070450_242,2011-10-07 04:50:00,242,25.46890228549545,23.284394477860683,22.131343741375343,156.8421332367933,155.35376647586654,150.23637023309254,172.9587843397456,5,2,1,11.459159086044226,142,6.4,168.7
201110070450_246,2011-10-07 04:50:00,246,-13.883808436527175,-15.04371350682671,-16.29702238151342,121.93521567712835,118.3974112338992,112.37503638869644,249.08228081821343,7,4,3,15.182498532436151,128,6.4,168.7
201110070450_244,2011-10-07 04:50:00,244,-10.520655181280386,-11.376184104520604,-12.594650043217511,181.40596028525871,179.8002986631686,172.64891202567162,92.9013551808075,4,1,1,-8.531204932168974,162,6.4,168.7
201110070450_245,2011-10-07 04:50:00,245,24.624624639881354,23.14300864310559,21.58463000091701,124.07777241454204,122.42675706693363,120.59822529615374,356.72125214027614,1,1,1,-21.140472439489983,78,6.4,168.7
201110070450_241,2011-10-07 04:50:00,241,-33.62035937224345,-34.031127795073296,-34.4455377753263,197.59964157660892,195.63561013897274,188.9596707120765,18.86960233431156,2,1,1,-0.3832566140989265,102,6.4,168.7
201110080516_247,2011-10-08 05:16:00,247,-22.00463925465396,-22.12599275642685,-22.259451061756984,146.06309541496867,145.93308564398433,145.81389121510486,3.180280365368613,1,0,0,-5.4758378661177027e-17,19,6.4,155.3
201110080516_246,2011-10-08 05:16:00,246,-13.767713262660534,-14.958392838345256,-16.142035885159267,122.18048963020836,118.57030157728451,112.1838942560801,235.9060886930608,9,3,3,10.173213036168097,161,6.4,155.3
201110080516_245,2011-10-08 05:16:00,245,25.005600161796927,23.27614716773119,21.645039947881195,123.66464789784277,122.02374994492462,120.2794106685758,381.6098944484502,1,1,1,-14.580963793703349,87,6.4,155.3
201110080516_244,2011-10-08 05:16:00,244,-10.484936638859876,-11.260831794099287,-12.063647975961835,181.7808987516736,180.9826463355093,180.09753574188667,96.09842931949177,1,1,1,-1.0273625407302571,78,6.4,155.3
201110080516_241,2011-10-08 05:16:00,241,-33.89296514233994,-34.251564486926,-34.58156656345979,197.03812423903102,196.6319792373656,196.1873811625161,16.634563174287,1,1,1,3.460905844460832,44,6.4,155.3
201110080516_242,2011-10-08 05:16:00,242,26.274814900618328,23.48077153019123,21.154959307314105,158.04578931877933,154.88142867213216,150.03733810338122,178.70083347993324,8,4,2,11.92787532939816,190,6.4,155.3
201110090448_241,2011-10-09 04:48:00,241,-34.009582477135496,-34.29025530350947,-34.60437782867611,197.1405073075225,196.65950207053447,196.08514569415988,16.179267073840823,1,1,1,3.2031199024392887,15,6.3,142.4
201110090448_244,2011-10-09 04:48:00,244,-10.686727169334759,-11.397506358423536,-12.192034941639676,181.7990389521999,181.03937439964432,180.3347849208124,74.76082173948507,1,1,1,-8.585132696222093,76,6.3,142.4
201110090448_246,2011-10-09 04:48:00,246,-13.872893491602735,-14.779449264056273,-15.88257928930877,121.90853316585371,118.57234515127358,112.63953129083059,181.41661665558186,6,3,3,6.026145866571999,188,6.3,142.4
201110090448_245,2011-10-09 04:48:00,245,24.84412731098161,23.343720444699912,21.82390263784861,123.40893100276396,121.81363180359995,120.20634830614135,336.2930486089049,1,1,1,-7.627136885212662,90,6.3,142.4
201110090448_242,2011-10-09 04:48:00,242,24.34299960408031,23.320445894916162,22.3008294945303,156.15329099234253,155.16855348568086,154.09108195644734,130.86375206742773,1,2,1,4.772552663739639,88,6.3,142.4
201110100726_246,2011-10-10 07:26:00,246,-13.799954034587214,-14.73404048727779,-16.76329837647593,121.51827301138908,117.51254506532456,112.4554817847198,270.3038490496135,11,9,6,1.8789789852040315,178,6.2,127.7
201110100726_244,2011-10-10 07:26:00,244,-10.408833955671989,-11.017545971720901,-11.569283991989264,181.4459774265329,180.78835513472674,180.16144199892327,55.994888041225174,1,1,1,-16.251483760109004,55,6.2,127.7
201110100726_249,2011-10-10 07:26:00,249,13.48873364997947,13.323770291990304,13.175285196286989,171.88677256248818,171.673933460466,171.4522239119702,5.124662670307181,1,0,0,26.565051177077986,29,6.2,127.7
201110100726_245,2011-10-10 07:26:00,245,24.91220085617508,23.299516341141118,21.768354425652745,122.75045611268072,121.13262790613912,119.59158773287982,344.9009902928766,1,1,1,-0.19208047770420056,75,6.2,127.7
201110100726_242,2011-10-10 07:26:00,242,24.30903876821708,23.38555152508719,22.52704554399364,155.65826637699263,154.67202398465446,153.58300650917738,125.1750902714798,1,1,1,8.505899932947639,57,6.2,127.7
201110100726_250,2011-10-10 07:26:00,250,20.86140617051229,20.261429902557488,19.54975442250804,112.31850720106571,111.40362200213713,110.36748375308152,65.93843266659007,1,2,1,19.736989291517773,102,6.2,127.7
201110110544_250,2011-10-11 05:44:00,250,20.589937022561934,19.895694762492123,19.231669900640075,112.33272039516258,109.78701498624416,107.66839747016745,76.57167942818197,4,3,2,-5.6770701605636384,107,6.2,115.5
201110110544_246,2011-10-11 05:44:00,246,-13.363003567484748,-14.652728992140926,-16.765339306899616,121.48117523118154,118.11224100854393,112.79002102839362,292.62991015829175,12,9,5,-3.745177056203173,173,6.2,115.5
201110110544_242,2011-10-11 05:44:00,242,24.301651403878285,23.44422958933424,22.558828594140053,155.19722579088483,154.22701784718427,153.30163776009718,106.36639454395299,1,1,1,14.126961728595749,81,6.2,115.5
201110110544_248,2011-10-11 05:44:00,248,28.836711264016785,27.022578990073857,25.02448121801862,60.49769969175066,58.135606437759286,56.03508543627378,467.13997383208016,1,1,1,-34.10403377960229,132,6.2,115.5
201110110544_245,2011-10-11 05:44:00,245,24.91156644629345,23.37693639358985,21.858455323689746,122.40326999318962,120.75586480792956,119.1495955276346,335.54170701480666,1,1,1,1.9774991170068308,91,6.2,115.5
201110120513_246,2011-10-12 05:13:00,246,-12.624385591346712,-14.643574864063115,-19.423115623737136,121.7040810091812,118.20559950789084,111.37331955627049,284.4361709545716,15,7,5,-2.0051861345168267,284,6.1,102.6
201110120513_254,2011-10-12 05:13:00,254,23.86102265760809,23.68963494553525,23.526186073777122,46.08789877858608,45.78021010694678,45.422005440581124,6.9938413070769645,1,0,0,-8.469814338621926,39,6.1,102.6
201110120513_253,2011-10-12 05:13:00,253,-11.198380423600423,-12.415058689932295,-14.358053619056525,52.53265411511612,49.51792571564973,45.18558739884795,320.6942004310623,6,5,4,7.623429698265978,115,6.1,102.6
201110120513_252,2011-10-12 05:13:00,252,10.240943463526447,9.731989641316233,9.161802613268474,52.3484493329286,49.613585439568034,46.221110492442385,66.1122125625719,4,2,2,4.627095403863106,95,6.1,102.6
201110120513_245,2011-10-12 05:13:00,245,24.914230237648567,23.28455371980545,21.818921067698792,122.26831298757004,120.49650451709905,118.89289534306972,329.01956958479684,2,1,1,13.595498392031276,112,6.1,102.6
201110120513_256,2011-10-12 05:13:00,256,21.88728219884255,20.740398873575906,19.328210486079648,97.69265777536951,96.11650051618786,93.59974024059332,12.42064472932014,4,0,0,29.068146292664238,79,6.1,102.6
201110120513_250,2011-10-12 05:13:00,250,20.61120440327516,19.77848478889564,19.184182502605267,112.42069954480664,109.33137232212677,107.8383226502374,38.60269442458599,4,1,1,-9.476736762600009,96,6.1,102.6
201110120513_242,2011-10-12 05:13:00,242,24.206366740270038,23.36056001391073,22.54379427041531,154.8126630268336,153.9323775460567,153.15904785898326,83.35837786384256,1,1,1,33.47557957310773,72,6.1,102.6
201110120513_248,2011-10-12 05:13:00,248,29.061289672931085,27.268808464577237,25.456258081994108,60.33286736897696,58.15264492319906,56.10653306319397,500.1006438081994,1,1,1,-18.51050125209607,114,6.1,102.6
